;isJunior;lensColor;img;seoCurrency;pdpURL;isFindInStore;lifecycle;isCustomizable;mfpartnumber;id;polarizedLabel;brand;isEmailMeWhenAvailable;frameColor;catentryId;imgHover;brandlogoUrl;isPolarized;isHideRemixLink;colorsNumber;isOutOfStock;clusterSize;sequence;modelName;isEngravable;localizedColorLabel;name;partNumber;isStella;engravableLabel;userType;customizableLabel;pdpCustomizeUrl;listPrice;wishlistRelatedLinks.addToWishlistURI;wishlistRelatedLinks.isInWishlist;wishlistRelatedLinks.deleteFromWishlistURI;isRoxable;colors;roxableLabel;badgeBelowRight.label;badgeBelowRight.iconIdentifier;saleBadgeColor;offerPrice;saleBadgeValue;juniorLabel
0;FALSE;Polarized Black;https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597328111__001.png?impolicy=SGH_bgtransparent&width=640;USD;/us/ray-ban/rb3025-8056597328111;FALSE;ACTIVE;TRUE;0RB3025;Product_0_1;Polarized;Ray-Ban;FALSE;Black;3,07446E+18;https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597328111__002.png?impolicy=SGH_bgtransparent&width=640;https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png;TRUE;FALSE;1 Color;FALSE;1;1;RB3025 Aviator Total Black;FALSE;Black/Black;RB3025 Aviator Total Black;8,0566E+12;FALSE;Engraving;G;Customize;/us/customize/ray-ban-aviator-rb3025?upc=8056597328111;$221.00;store/10152/wishlist/sgh/catEntryId/3074457345618491678;FALSE;store/10152/wishlist/sgh/catEntryId/3074457345618491678;;;;;;;;;
1;FALSE;Blue;https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392238931__001.png?impolicy=SGH_bgtransparent&width=640;USD;/us/oakley/oo9102-888392238931;FALSE;ACTIVE;FALSE;0OO9102;Product_0_2;Polarized;Oakley;FALSE;Black Shiny;818156;https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392238931__002.png?impolicy=SGH_bgtransparent&width=640;https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png;TRUE;FALSE;12 colors;FALSE;12;2;OO9102 Holbrook™;FALSE;Black/Blue;OO9102 Holbrook™;8,88392E+11;FALSE;Engraving;G;Customize;;$217.00;store/10152/wishlist/sgh/catEntryId/818156;FALSE;store/10152/wishlist/sgh/catEntryId/818156;TRUE;[{'isEmailMeWhenAvailable': False, 'lensColor': 'Blue', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392238931__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-888392238931', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392238931__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Black/Blue/POLISHED/Prizm_polarized/Prizm Deep Water Polarized/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Blue', 'name': 'OO9102 Holbrook™', 'partNumber': '888392238931', 'uniqueID': '818156', 'listPrice': '$217.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Grey', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392260109__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-888392260109', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392260109__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Black/Grey/MATTE/Prizm_polarized/Prizm Black Polarized/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Grey', 'name': 'OO9102 Holbrook™', 'partNumber': '888392260109', 'uniqueID': '722860', 'listPrice': '$217.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Blue', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392555267__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-888392555267', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392555267__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Black/Blue/MATTE/Prizm_polarized/Prizm Deep Water Polarized/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Blue', 'name': 'OO9102 Holbrook™', 'partNumber': '888392555267', 'uniqueID': '3074457345618540163', 'listPrice': '$217.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Violet', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392471604__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-888392471604', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392471604__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Black/Violet/MATTE/Prizm/Prizm Violet/Polycarbonate/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Violet', 'name': 'OO9102 Holbrook™', 'partNumber': '888392471604', 'uniqueID': '3074457345618484879', 'listPrice': '$167.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Red', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/700285658667__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-700285658667', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/700285658667__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Black/Red/MATTE/Standard/Positive Red Iridium/Polycarbonate/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Red', 'name': 'OO9102 Holbrook™', 'partNumber': '700285658667', 'uniqueID': '79551', 'listPrice': '$157.00', 'badgeBelowRight': {'label': 'Online Only', 'iconIdentifier': ''}}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Blue', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392356994__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-888392356994', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392356994__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Black/Blue/MATTE/Prizm_polarized/Prizm Sapphire Polarized/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Blue', 'name': 'OO9102 Holbrook™', 'partNumber': '888392356994', 'uniqueID': '3074457345618119669', 'listPrice': '$217.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Brown', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392260512__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-888392260512', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392260512__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Black/Brown/MATTE/Prizm_polarized/Prizm Tungsten Polarized/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Brown', 'name': 'OO9102 Holbrook™', 'partNumber': '888392260512', 'uniqueID': '912702', 'listPrice': '$217.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Grey', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392486523__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-888392486523', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392486523__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Black/Grey/POLISHED/Prizm_polarized/Prizm Black Polarized/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Grey', 'name': 'OO9102 Holbrook™', 'partNumber': '888392486523', 'uniqueID': '3074457345618502245', 'listPrice': '$217.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Brown', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392458902__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-888392458902', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392458902__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Black/Brown/MATTE/Prizm/Prizm Dark Golf/Polycarbonate/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Brown', 'name': 'OO9102 Holbrook™', 'partNumber': '888392458902', 'uniqueID': '3074457345618461751', 'listPrice': '$167.00', 'badgeBelowRight': {'label': 'Online Only', 'iconIdentifier': ''}}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Blue', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392591128__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-888392591128', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392591128__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Black/Blue/POLISHED/Prizm_polarized/Prizm Sapphire Polarized/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Blue', 'name': 'OO9102 Holbrook™', 'partNumber': '888392591128', 'uniqueID': '3074457345618628884', 'listPrice': '$217.00', 'badgeBelowRight': {'label': 'Online Only', 'iconIdentifier': ''}}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Brown', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392591166__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Green', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-888392591166', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392591166__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Green/Brown/POLISHED/Prizm_polarized/Prizm Tungsten Polarized/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Green/Brown', 'name': 'OO9102 Holbrook™', 'partNumber': '888392591166', 'uniqueID': '3074457345618628885', 'listPrice': '$217.00', 'badgeBelowRight': {'label': 'Online Only', 'iconIdentifier': ''}}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Grey', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392593405__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Brown', 'seoCurrency': 'USD', 'pdpURL': '/us/oakley/oo9102-888392593405', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/888392593405__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/oakley_bl_18.png', 'clusterGroupingColor': 'Brown/Grey/MATTE/Prizm_polarized/Prizm Black Polarized/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Brown/Grey', 'name': 'OO9102 Holbrook™', 'partNumber': '888392593405', 'uniqueID': '3074457345618628892', 'listPrice': '$217.00', 'badgeBelowRight': {'label': 'Online Only', 'iconIdentifier': ''}}];Available for prescription;;;;;;
2;FALSE;Brown;https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597843072__001.png?impolicy=SGH_bgtransparent&width=640;USD;/us/dolce-and-gabbana/dg2296-8056597843072;FALSE;ACTIVE;FALSE;0DG2296;Product_0_3;;Dolce&Gabbana;FALSE;Gunmetal;3,07446E+18;https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597843072__002.png?impolicy=SGH_bgtransparent&width=640;https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/dolcegabbana_bl_18.png;FALSE;FALSE;3 colors;FALSE;3;3;DG2296;FALSE;Grey/Brown;DG2296;8,0566E+12;FALSE;Engraving;G;Customize;;$372.00;store/10152/wishlist/sgh/catEntryId/3074457345618641524;FALSE;store/10152/wishlist/sgh/catEntryId/3074457345618641524;TRUE;[{'isEmailMeWhenAvailable': False, 'lensColor': 'Brown', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597843072__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Grey', 'seoCurrency': 'USD', 'pdpURL': '/us/dolce-and-gabbana/dg2296-8056597843072', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597843072__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/dolcegabbana_bl_18.png', 'clusterGroupingColor': 'Grey/Brown/POLISHED/Solid Color/Brown/Polycarbonate/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Grey/Brown', 'name': 'DG2296', 'partNumber': '8056597843072', 'uniqueID': '3074457345618641524', 'listPrice': '$372.00', 'badgeBelowRight': {'label': 'New', 'iconIdentifier': ''}}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Blue', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597891646__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Silver', 'seoCurrency': 'USD', 'pdpURL': '/us/dolce-and-gabbana/dg2296-8056597891646', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597891646__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/dolcegabbana_bl_18.png', 'clusterGroupingColor': 'Silver/Blue/POLISHED/Solid Color/Dark Blue/Polycarbonate/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Silver/Blue', 'name': 'DG2296', 'partNumber': '8056597891646', 'uniqueID': '3074457345618641541', 'listPrice': '$372.00', 'badgeBelowRight': {'label': 'Exclusive', 'iconIdentifier': ''}}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Green', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597843089__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Silver', 'seoCurrency': 'USD', 'pdpURL': '/us/dolce-and-gabbana/dg2296-8056597843089', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597843089__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/dolcegabbana_bl_18.png', 'clusterGroupingColor': 'Silver/Green/POLISHED/Solid Color/Dark Green Polar/Polycarbonate/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Silver/Green', 'name': 'DG2296', 'partNumber': '8056597843089', 'uniqueID': '3074457345618647033', 'listPrice': '$422.00', 'badgeBelowRight': {'label': 'New', 'iconIdentifier': ''}}];Available for prescription;New;;;;;
3;FALSE;Green;https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289126607__001.png?impolicy=SGH_bgtransparent&width=640;USD;/us/ray-ban/rb2140-805289126591;FALSE;ACTIVE;TRUE;0RB2140;Product_0_4;Polarized;Ray-Ban;FALSE;Black;44211;https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289126607__002.png?impolicy=SGH_bgtransparent&width=640;https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png;TRUE;FALSE;6 colors;FALSE;6;4;RB2140 Original Wayfarer Classic;FALSE;Black/Green;RB2140 Original Wayfarer Classic;8,05289E+11;FALSE;Engraving;G;Customize;/us/customize/ray-ban-original-wayfarer-rb2140?upc=805289126607;$221.00;store/10152/wishlist/sgh/catEntryId/44211;FALSE;store/10152/wishlist/sgh/catEntryId/44211;;[{'isEmailMeWhenAvailable': False, 'lensColor': 'Green', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289126607__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rb2140-805289126591', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289126607__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Black/Green/POLISHED/Classic/Green/Crystal/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Green', 'name': 'RB2140 Original Wayfarer Classic', 'partNumber': '805289126607', 'pdpCustomizeUrl': '/us/customize/ray-ban-original-wayfarer-rb2140?upc=805289126607', 'uniqueID': '44211', 'listPrice': '$221.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Grey', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597860734__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Tortoise', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rb2140-8056597860734', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/8056597860734__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Tortoise/Grey/POLISHED/Classic/Grey/Crystal/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Tortoise/Grey', 'name': 'RB2140 Original Wayfarer Classic', 'partNumber': '8056597860734', 'pdpCustomizeUrl': '/us/customize/ray-ban-original-wayfarer-rb2140?upc=8056597860734', 'uniqueID': '3074457345618647119', 'listPrice': '$171.00', 'badgeBelowRight': {'label': 'New', 'iconIdentifier': ''}}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Green', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289126577__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Black', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rb2140-805289126577', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289126577__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Black/Green/POLISHED/Classic G-15/Green/Crystal/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Black/Green', 'name': 'RB2140 Original Wayfarer Classic', 'partNumber': '805289126577', 'pdpCustomizeUrl': '/us/customize/ray-ban-original-wayfarer-rb2140?upc=805289126577', 'uniqueID': '44157', 'listPrice': '$171.00'}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Green', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289126638__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Tortoise', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rb2140-805289126638', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289126638__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Tortoise/Green/POLISHED/Classic G-15/Green/Crystal/FALSE', 'isPolarized': False, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Tortoise/Green', 'name': 'RB2140 Original Wayfarer Classic', 'partNumber': '805289126638', 'pdpCustomizeUrl': '/us/customize/ray-ban-original-wayfarer-rb2140?upc=805289126638', 'uniqueID': '44155', 'listPrice': '$171.00', 'badgeBelowRight': {'label': 'Online Only', 'iconIdentifier': ''}}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Brown', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289126652__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Tortoise', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rb2140-805289126652', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289126652__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Tortoise/Brown/POLISHED/Classic/Brown/Crystal/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Tortoise/Brown', 'name': 'RB2140 Original Wayfarer Classic', 'partNumber': '805289126652', 'pdpCustomizeUrl': '/us/customize/ray-ban-original-wayfarer-rb2140?upc=805289126652', 'uniqueID': '504955', 'listPrice': '$221.00', 'badgeBelowRight': {'label': 'Online Only', 'iconIdentifier': ''}}, {'isEmailMeWhenAvailable': False, 'lensColor': 'Green', 'img': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289346944__001.png?impolicy=SGH_bgtransparent&width=640', 'frameColor': 'Tortoise', 'seoCurrency': 'USD', 'pdpURL': '/us/ray-ban/rb2140-805289346944', 'imgHover': 'https://assets.sunglasshut.com/is/image/LuxotticaRetail/805289346944__002.png?impolicy=SGH_bgtransparent&width=640', 'brandlogoUrl': 'https://assets.sunglasshut.com/extra/image/LuxotticaRetail/SGH_brands_logos/ray-ban_wt_18.png', 'clusterGroupingColor': 'Tortoise/Green/POLISHED/Classic/Green/Crystal/POLARIZED', 'isPolarized': True, 'isOutOfStock': False, 'lifecycle': 'ACTIVE', 'localizedColorLabel': 'Tortoise/Green', 'name': 'RB2140 Original Wayfarer Classic', 'partNumber': '805289346944', 'pdpCustomizeUrl': '/us/customize/ray-ban-original-wayfarer-rb2140?upc=805289346944', 'uniqueID': '44179', 'listPrice': '$221.00'}];;;;;;;
